188116992;
188116992;
188116992;
188116992;
94058496;
156764160;
125411328;
156764160;
156764160;
125411328;
125411328;
78630912;
78382080;
62705664;
62705664;
78382080;
62705664;
117697536;
78382080;
62705664;
107495424;
78382080;
62705664;
52254720;
19782144;
15676416;
104509440;
52254720;
41803776;
52254720;
52420608;
26127360;
20901888;
52420608;
52254720;
20901888;
20901888;
26127360;
13063680;
13063680;
78465024;
52254720;
20901888;
35831808;
78465024;
52254720;
20901888;
35831808;
52254720;
52254720;
20901888;
20901888;
39730176;
26127360;
10450944;
17915904;
26127360;
10450944;
13519872;
13188096;
5225472;
5225472;
13188096;
5225472;
17418240;
17418240;
17418240;
8709120;
17418240;
8709120;
8709120;
4354560;
2239488;
47278080;
17418240;
6967296;
26873856;
17418240;
8709120;
17418240;
6967296;
26182656;
4354560;
2177280;
4354560;
2177280;
2363904;
870912;
39218688;
26127360;
11612160;
5806080;
26127360;
11612160;
5806080;
19865088;
13118976;
5806080;
2903040;
19865088;
13063680;
13118976;
13063680;
5806080;
2903040;
6759936;
6759936;
6573312;
1492992;
725760;
1492992;
725760;
19623168;
19623168;
13063680;
2903040;
5342976;
3307392;
1451520;
3307392;
1451520;
23639040;
8709120;
23639040;
8709120;
8709120;
8709120;
12220416;
4354560;
1935360;
4354560;
4354560;
1935360;
2177280;
2177280;
1308672;
1181952;
1181952;
483840;
2903040;
1451520;
1935360;
1935360;
2903040;
1451520;
2903040;
2903040;
483840;
483840;
241920;
739584;
241920;
217728;
98496;
2903040;
2903040;
6580224;
4363776;
4363776;
725760;
2216448;
725760;
376704;
376704;
11953152;
2177280;
6536448;
967680;
6536448;
4359168;
2177280;
967680;
3331584;
483840;
3331584;
2184192;
483840;
1780992;
1145088;
1780992;
1095552;
1145088;
1095552;
362880;
195264;
65664;
7861248;
2899968;
1451520;
65664;
2899968;
1451520;
4073472;
1460736;
725760;
4073472;
1446912;
483840;
1460736;
1446912;
483840;
725760;
241920;
241920;
436224;
436224;
377856;
120960;
120960;
3949056;
2181888;
108864;
108864;
3949056;
1451520;
2181888;
1451520;
1179648;
369792;
366336;
369792;
389376;
205056;
205056;
322560;
241920;
483840;
483840;
241920;
239616;
239616;
40320;
123264;
123264;
40320;
3984384;
726528;
193536;
3984384;
725760;
31968;
241920;
726528;
725760;
241920;
193536;
2144256;
364032;
364032;
60480;
60480;
85632;
65088;
16848;
290304;
65088;
16848;
322560;
290304;
8640;
548352;
241920;
548352;
375168;
241920;
277248;
184704;
184704;
42624;
42624;
32832;
550848;
241920;
241920;
17280;
660480;
234752;
234752;
158208;
61056;
158208;
99360;
40320;
40320;
61056;
61696;
20736;
19872;
655104;
359040;
96768;
655104;
242176;
19872;
359040;
242176;
96768;
348672;
187392;
48384;
348672;
121344;
187392;
121344;
53760;
48384;
196608;
65664;
196608;
55488;
65664;
55488;
64896;
41856;
64896;
31488;
13056;
41856;
31488;
13056;
1751040;
145152;
145152;
4320;
4320;
40320;
40320;
20160;
20160;
220416;
656896;
120576;
5328;
96768;
5328;
220416;
76800;
120576;
96768;
357376;
63040;
12672;
48384;
357376;
59904;
63040;
59904;
48384;
20352;
20352;
51456;
12288;
12768;
12288;
14272;
335616;
92064;
14272;
7392;
335616;
63360;
26880;
92064;
63360;
26880;
5760;
5760;
23040;
116992;
16944;
16944;
3456;
5184;
5184;
3456;
15936;
7152;
1968;
7152;
1968;
16128;
23040;
23040;
16128;
9792;
9792;
16128;
2736;
2736;
16128;
16128;
16128;
1152;
4032;
4032;
291840;
24320;
291840;
23040;
13440;
13440;
24320;
23040;
168960;
12288;
864;
864;
12288;
720;
1280;
2256;
1152;
1152;
2256;
1296;
16128;
1296;
16128;
3520;
2112;
2112;
6912;
6912;
2400;
2400;
732;
8064;
8064;
384;
2240;
2240;
2112;
1152;
2112;
512;
512;
104;
5376;
104;
5376;
768;
2688;
768;
2688;
1344;
1344;
240;
384;
240;
384;
115200;
4224;
2240;
4224;
96;
96;
138;
2688;
0;
138;
0;
2688;
1536;
1536;
528;
128;
128;
64;
64;
192;
192;
448;
448;
768;
896;
896;
768;
160;
0;
160;
40;
40;
48;
384;
384;
48;
0;
0;
64;
64;
8;
8;
32;
32;
2;
